"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
3,2,0,8,3,8,5,16,13,2,3,0,2,3,2,12,8,33,15,22,14,49,0,3,5,0,17,2,3,7,4,1,9,2,4,6,14,2,36,5,35,2,0,0,1,9,8,2,3,29,6,6,7,7,6,0,34,7,2,272,2,2,8,4,1,0,3,1,1,0,9,8,9,1,2,4,4,6,24,18,11,5,5,0,10,2,19,1,5,21,2,10,0,0,4,0,9,1,3,3,12,24,1,9,5,4,13,145,1,0,3,3,24,8,6,3,24,4,4,30,2,1,5,2,2,1,1,34,3,21,89,17,3,11,7,13,4,9,1,0,10,18,8,1,0,3,1,25,5,8,1,1,1,1,24,3,2,17,1,1,13,2,1,1,6,1,2,13,7,6,1,3,20,5,5,15,8,6,16,5,7,0,13,5,8,0,45,4,3,16,5,6,4,8,41,6,1,68,51,2
22,4,4,12,12,21,13,160,13,20,1,16,3,16,14,157,5,53,171,21,5,26,1,9,11,3,22,42,2,8,2,1,54,5,4,3,6,17,70,9,35,81,9,0,12,62,40,2,1,59,13,82,11,30,85,7,20,16,15,144,14,6,48,2,4,13,13,3,17,71,136,5,20,3,1,7,42,10,21,204,16,37,38,4,96,14,22,1,13,34,13,40,6,17,7,2,16,13,5,7,33,317,20,20,2,12,43,1169,6,4,12,19,14,28,8,7,49,3,6,694,6,4,16,51,29,6,18,564,20,41,27,9,23,10,17,30,5,48,6,7,5,13,29,13,1,0,2,35,15,4,8,19,33,24,13,2,9,21,46,1,10,20,5,8,23,0,5,105,88,4,35,4,46,42,6,30,74,11,10,31,73,17,8,2,5,4,95,61,7,130,44,15,4,7,443,5,8,83,624,3
10,14,2,12,11,22,1,65,8,8,5,5,6,5,10,28,6,45,42,32,12,23,2,5,8,1,11,30,3,11,3,1,19,3,2,2,20,9,62,14,45,16,4,1,8,14,2,10,1,61,9,23,11,28,36,2,48,20,9,109,12,6,20,1,3,7,10,7,5,6,30,16,13,2,3,12,4,7,9,66,8,8,12,1,31,15,9,2,10,42,4,45,4,10,5,2,9,6,9,11,26,94,9,11,0,5,7,638,3,0,3,6,22,18,10,7,28,2,3,160,7,0,3,15,1,11,3,114,7,40,88,14,7,25,14,4,6,13,4,2,15,24,10,6,0,2,5,13,16,4,1,11,14,0,16,2,8,65,8,3,23,9,11,3,20,2,0,39,23,3,7,9,38,24,14,12,40,6,9,10,25,8,5,4,8,6,101,17,4,39,18,6,4,12,110,7,3,64,91,15
8,2,0,10,2,2,4,37,12,12,3,0,6,3,3,10,12,33,31,30,18,36,2,17,4,0,25,3,11,8,6,1,12,10,7,0,33,1,90,15,40,5,7,3,0,10,2,6,2,40,2,3,23,7,14,2,42,22,14,263,0,6,10,3,1,1,7,3,5,8,16,14,12,2,6,7,1,7,49,19,5,8,5,4,4,2,3,0,5,15,5,14,1,0,2,2,11,3,5,4,22,31,3,2,1,1,2,156,4,0,2,1,77,5,20,6,9,4,6,49,3,2,2,13,0,1,0,78,1,50,200,6,7,1,14,8,5,7,3,1,17,32,4,1,0,0,2,66,8,14,0,3,3,3,15,1,0,59,2,2,14,1,5,1,2,3,2,21,8,5,3,7,22,6,3,64,4,7,41,0,3,0,34,9,5,0,91,3,6,13,1,4,0,7,20,14,0,107,58,0
2,2,1,12,2,19,10,88,22,12,11,11,4,10,11,31,7,39,74,19,5,26,4,24,2,1,23,19,2,11,5,1,26,4,2,4,7,8,48,15,46,14,3,7,5,2,13,6,4,86,13,27,33,11,27,0,19,45,13,156,4,5,8,2,3,0,10,9,4,17,30,19,3,3,5,7,12,6,30,43,6,15,11,1,35,8,11,0,8,39,5,42,1,1,3,1,6,5,2,4,9,75,10,7,7,4,9,522,9,1,4,10,15,6,22,6,18,6,10,139,2,2,1,12,11,10,1,142,10,88,152,6,6,27,14,8,4,37,6,1,12,28,8,5,2,2,1,57,17,1,4,11,9,5,7,3,5,31,17,0,17,1,6,2,14,1,1,43,22,3,15,9,20,8,8,27,23,13,12,6,14,8,5,6,5,3,184,8,3,53,13,8,4,13,209,8,4,73,190,3
4,0,0,2,9,19,1,45,7,9,0,0,3,3,21,37,6,20,55,10,10,34,0,7,1,2,10,6,5,8,2,1,17,2,1,6,24,3,10,9,11,5,3,1,4,38,7,6,4,16,3,21,22,7,17,11,25,4,4,287,18,0,6,5,6,0,9,4,2,5,21,3,26,4,3,5,3,3,23,24,14,9,3,20,16,7,21,0,6,27,0,9,2,1,11,3,1,3,1,16,17,38,1,5,7,20,30,180,3,0,0,4,19,14,1,2,51,1,5,35,4,9,15,6,3,3,3,65,3,19,120,47,19,4,5,51,12,22,2,2,12,18,16,3,1,2,0,24,9,4,4,4,6,0,47,4,2,12,1,2,9,3,3,1,11,4,0,24,10,15,8,3,50,4,3,33,20,6,7,4,15,6,13,7,8,10,34,4,3,21,2,14,2,15,48,7,4,61,36,11
6,1,3,11,10,8,5,56,10,11,0,7,0,2,14,35,17,14,26,10,14,17,0,7,1,0,10,13,7,3,3,0,28,8,5,2,9,5,30,3,39,5,2,0,2,15,16,6,2,38,4,25,14,9,35,1,29,20,7,177,5,3,6,4,2,10,7,4,6,5,23,18,9,0,0,7,5,5,11,35,8,8,7,6,21,3,9,2,7,13,2,10,2,5,7,1,5,6,4,10,17,50,5,5,5,14,7,212,3,0,1,3,26,14,8,2,17,2,1,275,4,5,1,16,1,0,3,66,9,33,47,8,1,9,14,17,3,19,1,0,15,28,11,6,1,1,4,39,13,3,0,3,10,3,14,1,5,27,4,0,12,7,3,1,10,3,0,66,16,5,9,7,26,11,10,66,17,7,16,17,10,9,13,4,12,3,71,5,10,30,2,14,6,7,77,5,1,49,75,0
11,12,4,19,1,2,48,160,128,69,11,20,7,12,4,121,4,137,141,74,1,25,4,32,18,5,88,25,4,31,0,7,39,2,5,2,9,19,221,21,249,22,19,0,9,4,25,9,1,294,6,83,5,56,102,0,18,131,27,111,1,22,23,1,2,4,1,11,36,21,64,2,1,1,13,34,18,9,13,132,0,17,44,2,87,19,4,1,10,98,11,44,2,10,0,0,39,20,24,1,5,154,21,11,0,3,1,507,19,2,16,7,18,3,50,10,8,3,15,301,27,0,0,12,10,12,10,191,23,217,28,3,3,52,44,9,1,36,4,4,7,17,5,5,4,0,2,189,72,2,9,16,32,15,5,0,14,102,17,1,58,18,26,17,13,0,5,52,98,2,25,2,6,14,21,24,50,15,7,24,25,6,4,6,4,0,389,35,2,99,26,2,0,2,283,4,4,29,104,1
9,2,3,14,4,7,5,61,29,24,9,12,11,6,8,79,2,83,82,53,6,6,5,40,10,7,50,28,2,18,1,4,30,3,3,2,7,34,83,12,119,34,9,2,16,23,40,2,2,114,3,93,3,27,124,3,23,103,18,72,8,9,18,1,0,8,11,1,16,22,42,4,3,1,6,15,46,3,24,69,5,11,18,2,34,30,10,0,18,120,8,24,5,15,2,0,23,14,7,0,23,129,19,22,2,10,12,661,8,1,4,9,11,16,38,15,20,2,10,215,8,7,4,19,13,17,12,217,11,41,52,6,4,32,27,30,2,33,3,9,7,14,11,18,3,1,2,68,36,2,2,12,21,14,40,4,18,52,18,3,28,17,14,6,17,0,5,89,53,6,21,5,50,25,21,24,55,14,9,26,7,3,5,2,3,5,107,18,5,110,31,6,0,5,413,4,7,71,259,4
10,2,0,5,3,10,2,75,18,9,4,6,2,7,11,35,7,35,52,19,9,28,2,16,9,1,29,14,6,6,8,6,13,3,0,6,15,7,48,13,28,24,4,4,15,19,23,7,1,55,3,35,15,16,53,1,18,29,11,298,2,4,17,3,2,7,10,1,6,20,40,18,18,3,2,6,10,5,44,118,18,13,7,1,36,17,12,1,10,33,4,24,6,8,0,0,16,11,2,1,50,119,27,13,2,16,25,566,2,2,4,9,32,20,10,3,30,0,5,233,2,2,7,20,1,4,10,221,14,49,82,11,10,19,20,12,6,27,3,3,8,14,3,11,1,0,0,56,16,2,0,9,15,3,25,8,8,11,13,0,13,7,4,6,18,0,5,55,41,4,5,6,8,30,6,32,46,12,21,5,19,5,11,4,13,4,72,5,5,31,15,6,8,5,140,5,3,59,170,9
1,1,1,2,5,14,1,13,11,2,1,3,0,1,10,12,2,23,23,7,7,16,2,8,3,2,10,0,3,3,2,0,7,6,2,7,15,1,22,2,18,7,4,1,2,22,1,10,2,51,2,6,14,3,9,14,19,15,9,150,7,3,6,2,2,3,9,1,2,2,7,12,12,5,1,2,2,11,17,10,13,2,2,4,8,7,14,2,0,20,1,7,1,0,6,1,3,2,2,5,33,47,5,3,5,13,16,155,5,0,0,0,51,13,7,2,27,4,2,33,6,8,4,9,5,2,0,58,3,19,124,19,10,10,5,21,11,2,1,1,11,34,16,0,0,2,0,19,6,8,2,4,3,1,47,3,1,12,1,1,10,0,4,3,0,4,1,11,12,5,10,3,38,7,3,30,6,6,20,4,11,1,11,3,4,4,37,3,4,8,1,15,4,7,17,12,0,69,25,4
27,4,5,23,2,11,43,204,58,47,25,33,7,24,17,275,8,135,171,33,7,15,7,47,17,12,65,50,1,22,0,1,96,3,0,5,18,72,205,10,156,74,18,0,28,14,91,2,1,125,20,189,12,109,124,6,23,81,56,54,5,17,40,2,2,19,10,4,32,39,93,4,18,2,7,11,30,1,14,229,7,22,60,3,127,35,13,0,28,89,23,95,14,26,3,1,59,29,17,9,22,225,26,21,8,11,12,1341,12,12,20,19,26,15,27,21,48,0,13,874,11,1,9,32,30,12,27,226,30,254,84,20,8,55,21,6,7,63,10,11,7,7,12,20,10,1,10,112,33,9,12,26,52,16,19,4,42,51,50,0,33,30,18,34,107,0,12,123,107,8,93,5,19,82,11,11,220,26,11,48,94,35,6,1,5,3,361,66,2,260,46,7,6,8,459,5,8,47,726,5
1,1,0,2,61,37,0,18,6,3,0,2,2,0,28,18,5,3,5,6,9,12,0,2,3,0,4,16,2,1,1,1,11,6,0,19,14,6,5,2,7,7,1,2,0,70,2,6,2,27,1,9,8,4,32,16,27,5,1,102,48,1,9,0,11,1,13,1,1,4,9,6,64,1,0,2,1,1,13,21,41,4,4,7,8,1,37,2,1,6,1,13,0,2,9,1,0,6,0,32,121,24,5,4,9,66,67,96,1,0,2,1,25,42,1,0,131,0,1,67,1,17,24,5,3,1,0,12,0,10,59,75,37,9,0,59,28,11,1,1,3,18,67,3,0,6,0,13,2,4,3,1,4,3,94,17,3,2,2,2,1,0,0,2,9,1,1,15,9,19,3,6,158,2,1,22,10,0,6,1,7,1,5,2,7,30,10,3,1,21,1,64,4,7,22,6,0,49,46,23
5,2,0,10,1,6,13,38,34,30,3,5,10,8,3,23,14,59,28,52,9,32,6,17,16,3,39,3,5,16,4,5,35,6,2,1,22,1,107,6,38,3,7,6,2,13,6,12,3,41,3,21,17,3,36,1,66,109,18,323,1,9,14,1,1,4,3,4,5,7,27,16,1,1,5,5,8,5,26,48,1,9,7,0,6,4,3,1,3,89,1,24,0,7,0,3,22,5,9,1,5,68,5,7,5,2,1,356,8,0,1,5,44,0,21,5,4,3,14,72,5,1,2,4,2,1,1,108,8,99,114,1,3,13,22,6,1,22,9,1,9,21,0,4,2,0,8,58,37,12,2,8,6,3,5,0,3,53,2,2,8,3,12,1,6,3,1,52,10,1,13,8,12,4,12,38,10,16,23,2,18,8,6,13,13,0,132,11,5,26,5,0,2,9,137,16,2,60,109,2
14,19,1,9,1,19,3,81,20,9,1,20,5,10,6,76,11,22,187,20,11,41,1,7,3,3,21,24,4,10,2,0,83,8,1,0,18,7,52,34,49,17,4,0,16,29,21,7,3,46,13,94,21,24,52,1,50,37,7,197,7,5,25,2,1,9,6,7,4,23,67,18,15,6,3,4,20,5,15,76,7,25,24,4,40,39,4,0,21,17,6,42,3,8,2,5,10,13,6,10,19,229,23,31,3,6,21,663,1,2,5,11,27,9,13,3,20,1,6,172,3,3,4,43,8,5,7,223,21,70,96,8,8,22,18,17,3,53,5,3,5,28,10,6,1,1,3,35,15,7,5,18,14,0,9,5,8,47,9,2,12,9,1,3,22,2,2,102,23,1,19,6,9,16,3,39,66,5,47,16,53,13,8,8,7,2,105,20,4,38,24,2,3,19,238,23,6,80,279,8
6,6,2,19,1,4,23,31,16,10,6,6,2,1,10,113,2,58,71,59,9,10,4,14,14,3,34,18,2,14,2,3,25,1,1,4,11,11,86,10,76,22,4,1,7,11,19,12,0,95,3,21,18,6,25,4,50,128,15,81,1,11,17,0,0,7,4,8,8,10,61,8,7,2,6,18,10,9,30,68,3,18,5,1,19,6,5,0,2,52,12,9,1,11,2,1,19,8,20,3,11,38,8,18,5,0,5,359,11,1,3,1,52,9,10,2,11,3,16,191,4,2,4,9,1,6,3,195,7,70,63,4,4,7,25,8,1,18,3,4,3,20,1,10,1,0,1,67,30,8,9,6,15,1,6,2,9,48,10,0,26,12,5,4,12,0,3,74,28,3,15,12,24,20,18,15,60,26,19,22,4,7,8,1,4,3,257,14,1,50,12,7,4,9,133,6,1,52,59,5
2,4,1,6,1,11,2,20,15,14,1,1,6,4,10,31,0,25,21,25,3,18,1,12,4,1,29,7,1,8,7,3,5,3,0,1,10,5,41,2,33,13,7,3,3,20,7,5,3,65,4,9,5,3,24,1,58,30,14,174,14,6,3,0,1,5,4,3,6,7,23,8,6,3,5,4,1,3,10,55,5,5,6,0,13,7,13,0,6,27,7,11,0,2,8,2,11,5,3,3,15,28,7,3,1,8,8,86,5,2,1,4,30,15,11,9,17,2,5,83,8,0,3,1,4,1,4,109,3,57,46,5,5,12,10,6,3,14,0,2,3,14,9,1,0,6,1,62,12,3,3,1,2,1,9,2,1,38,5,0,18,3,3,2,8,0,1,12,10,3,4,7,10,7,3,16,36,16,6,4,9,2,3,5,1,1,100,7,1,31,3,14,4,1,59,12,1,54,50,1
35,17,6,41,2,6,14,314,67,79,19,50,8,68,10,250,5,150,279,154,13,15,12,81,19,27,83,85,4,19,3,1,146,6,4,2,13,70,181,53,153,139,19,0,19,13,111,2,1,174,21,123,26,68,184,0,19,121,50,172,4,28,62,0,0,15,5,35,15,51,253,8,7,2,9,26,16,9,33,258,5,84,77,2,104,35,12,0,24,133,28,286,15,20,6,1,66,35,31,5,12,494,24,27,1,7,16,1742,20,4,21,52,34,5,64,28,17,1,10,757,36,1,8,64,21,27,19,699,39,252,48,9,9,66,52,5,4,61,11,9,8,15,6,45,10,0,4,118,79,3,18,39,69,17,13,2,17,62,47,2,41,40,43,18,107,1,12,315,115,3,82,6,20,19,44,57,218,33,15,24,74,29,9,4,4,1,352,47,2,298,82,7,2,14,353,7,24,76,574,2
1,2,1,2,4,8,8,15,17,4,4,8,3,1,5,9,4,23,8,14,6,13,1,9,0,0,17,4,8,3,1,1,3,4,3,2,7,4,50,7,35,9,3,2,1,15,5,1,3,50,1,16,15,4,14,1,26,23,7,68,6,8,2,1,0,2,6,1,8,3,23,13,21,0,3,4,2,6,10,18,7,3,7,1,9,5,19,1,2,21,4,7,2,2,2,1,4,4,6,1,21,29,1,2,3,9,19,108,4,1,1,2,30,7,10,4,20,2,5,74,2,1,3,3,0,0,3,62,3,25,59,5,9,3,7,5,3,6,1,1,9,27,11,1,1,1,0,45,15,2,2,8,4,1,20,3,0,24,3,0,8,5,4,1,1,1,2,14,9,5,2,3,17,4,4,14,14,4,8,8,4,1,2,3,1,6,84,3,5,13,3,4,4,5,68,8,1,28,22,2
6,1,1,5,3,11,1,43,7,9,2,3,0,3,5,16,1,28,23,18,22,18,1,9,3,1,23,11,1,8,1,1,8,0,0,4,9,6,12,8,19,7,7,2,6,23,2,6,4,56,1,16,19,18,24,2,32,28,8,151,11,4,7,2,1,5,6,2,6,8,10,6,10,1,2,1,3,5,22,15,6,2,10,3,23,2,3,0,4,24,3,19,2,10,4,0,6,5,3,2,22,19,3,2,3,9,19,202,2,1,0,4,25,13,5,4,22,2,7,78,3,4,5,4,2,2,3,46,8,37,56,22,7,9,7,10,5,8,1,0,13,13,12,4,0,0,2,34,3,10,1,3,8,2,13,5,1,15,3,1,9,5,2,1,5,0,1,21,26,0,7,2,12,5,5,32,14,8,10,4,7,2,5,5,3,1,58,6,3,22,6,7,10,5,32,3,1,62,40,2
10,5,1,47,3,8,23,61,72,34,7,7,3,8,3,49,4,122,127,157,25,27,16,38,13,7,121,21,6,52,4,3,27,5,3,1,16,14,192,6,210,12,7,3,18,14,8,6,3,230,13,10,36,23,40,2,55,198,72,165,4,33,21,1,2,8,6,4,38,16,89,16,14,4,14,12,5,18,28,74,2,5,17,1,35,28,9,1,2,119,9,48,1,10,1,4,68,8,12,5,11,101,19,12,3,5,14,480,42,0,4,8,38,9,46,5,52,3,19,174,17,2,3,19,3,6,7,232,5,339,71,9,3,35,73,6,9,35,8,0,11,18,13,9,2,2,7,122,48,2,0,13,21,4,9,3,14,136,5,3,55,6,34,3,29,2,1,75,32,3,8,16,10,9,52,42,44,36,33,10,19,11,4,8,12,2,372,29,7,44,4,7,6,10,93,15,1,104,319,1
5,0,2,16,12,13,16,60,24,18,3,5,5,3,8,41,7,94,35,31,7,10,3,26,13,3,46,22,2,9,6,0,26,8,2,6,17,12,49,4,71,17,2,1,4,20,13,1,1,199,2,24,14,12,14,1,20,83,12,70,7,9,16,2,0,2,9,4,11,10,27,1,13,1,3,14,9,4,18,63,7,7,10,7,14,3,18,0,10,72,8,35,3,10,7,0,12,9,28,3,17,86,4,19,1,11,23,476,7,0,5,9,34,15,12,14,33,0,14,163,3,5,4,18,5,9,5,147,2,102,20,13,3,10,11,15,9,18,10,2,11,22,9,6,0,3,4,78,30,2,1,4,10,4,14,3,5,54,9,0,13,17,10,1,9,1,3,42,43,5,14,5,19,13,15,16,19,21,14,8,21,6,7,1,1,4,211,9,2,53,12,7,0,10,102,8,4,48,98,6
6,0,0,9,0,4,0,40,13,13,6,3,0,4,3,8,10,7,29,20,14,26,2,6,3,1,13,4,12,5,6,0,14,8,4,0,23,2,31,3,17,5,3,3,3,5,2,11,6,29,4,7,22,3,12,1,49,30,5,192,4,6,5,3,0,4,4,5,2,1,16,19,4,1,4,7,1,10,62,13,4,5,2,1,2,10,5,0,6,17,2,9,2,1,0,3,7,5,1,1,10,42,5,7,1,1,5,283,4,0,0,4,39,1,5,2,4,7,3,38,4,0,1,3,0,1,1,36,1,47,119,6,8,2,7,2,1,11,1,0,19,23,5,2,0,1,0,40,6,8,0,2,9,0,4,1,0,21,1,2,7,0,2,1,9,3,0,16,2,0,1,6,6,6,3,45,7,5,23,0,16,10,14,6,9,3,101,6,13,10,5,4,9,11,22,10,0,169,52,2
1,0,1,24,0,2,12,13,27,13,5,1,1,2,1,28,3,68,20,39,7,14,4,13,2,3,35,7,2,15,3,0,8,5,1,2,12,17,81,4,76,11,4,0,5,8,4,2,1,60,1,8,12,6,23,0,23,37,18,74,2,13,7,0,0,3,4,1,14,11,11,6,3,5,2,11,3,2,9,33,5,2,6,0,25,2,2,0,1,34,0,5,0,3,2,1,13,2,10,0,6,26,2,0,0,0,1,127,8,0,2,2,14,4,25,11,7,1,5,55,4,2,5,1,2,1,0,19,8,115,38,2,2,4,28,9,0,11,3,1,3,12,8,0,0,0,1,34,33,3,3,1,3,3,3,3,1,45,5,0,16,7,10,2,3,0,0,11,22,3,13,1,13,6,8,12,16,12,6,10,1,2,2,0,5,0,115,6,2,20,7,2,0,4,74,7,0,37,21,1
2,0,3,4,11,14,1,13,8,2,4,4,2,3,28,54,0,18,22,15,3,8,1,2,7,0,11,18,3,3,2,0,10,2,1,3,2,11,30,0,23,26,2,0,3,41,10,6,0,29,1,28,12,21,64,13,7,15,2,64,14,2,5,0,5,4,20,2,2,16,22,5,24,1,2,1,8,1,9,83,11,5,8,10,33,5,42,4,4,14,1,19,0,4,8,0,6,13,1,12,30,65,2,7,12,21,27,180,2,1,1,2,11,21,4,6,58,1,8,162,6,5,10,2,4,4,2,33,10,38,25,21,16,9,7,54,6,10,1,3,4,5,43,3,0,5,0,9,6,3,4,2,6,4,43,0,4,11,9,0,7,4,9,3,3,0,0,18,34,23,15,1,64,15,4,7,27,9,12,11,7,2,5,5,5,6,34,14,4,36,5,36,1,3,128,4,3,31,54,11
3,6,2,10,0,10,5,57,20,22,3,16,1,10,8,37,7,53,43,23,8,17,1,6,5,3,32,23,5,18,3,1,19,9,2,3,15,12,59,8,57,20,4,1,2,13,13,11,6,75,7,14,14,18,31,0,63,19,11,181,1,9,7,0,0,6,3,4,9,16,42,8,7,3,6,3,5,5,22,33,5,8,14,0,17,10,9,1,3,21,4,36,1,5,0,1,18,5,3,0,7,93,4,15,5,8,4,580,0,1,3,3,14,4,14,1,24,3,5,146,10,1,2,7,5,8,5,78,5,77,103,20,4,6,19,8,0,26,2,2,4,32,0,6,0,1,1,40,11,7,1,13,19,8,14,6,7,33,12,3,11,12,4,4,9,0,0,78,17,3,31,10,25,5,5,12,38,11,19,20,25,2,4,7,3,1,101,15,14,28,2,6,4,6,157,5,2,95,80,3
2,4,0,7,2,7,7,16,13,16,4,6,5,5,5,4,10,38,21,25,18,21,1,4,6,2,14,4,10,5,4,0,14,11,0,7,45,0,41,6,17,4,3,5,5,32,1,9,8,49,7,4,48,13,8,5,41,30,20,199,8,4,8,3,0,1,6,4,3,2,14,21,25,3,6,5,5,29,31,7,11,3,4,1,10,3,26,1,4,31,4,16,1,0,3,3,8,3,4,7,27,17,6,8,12,11,11,174,3,1,1,4,41,10,12,4,20,2,2,48,2,0,3,4,3,1,1,30,7,45,221,16,4,7,3,18,4,3,2,0,18,56,15,1,1,0,1,32,9,10,3,8,3,0,23,1,4,21,0,3,16,0,6,2,6,2,1,23,7,4,5,11,40,2,7,73,18,5,31,2,7,1,16,1,6,4,74,0,12,11,1,5,12,21,31,7,0,82,59,1
4,2,1,7,2,3,8,37,26,13,2,4,1,0,3,26,8,36,17,38,6,15,6,8,8,0,12,11,3,11,0,0,14,3,4,2,6,5,36,6,45,5,6,3,1,5,16,5,2,60,1,12,5,9,25,0,14,48,12,208,5,10,8,0,1,6,1,1,8,5,13,3,3,1,3,14,2,4,4,23,2,4,11,1,16,7,0,0,4,26,4,10,0,3,2,1,18,2,8,7,7,51,2,9,1,3,5,112,3,0,2,1,14,5,13,5,7,6,5,83,3,2,1,5,1,0,4,18,1,41,79,4,0,4,7,10,5,7,2,0,7,14,1,6,0,1,0,38,15,4,3,3,5,2,6,0,3,54,4,1,7,2,10,3,2,1,2,27,7,1,8,5,1,1,10,17,37,12,22,6,4,3,6,5,5,3,143,8,4,17,4,6,5,3,71,9,0,47,46,3
3,3,1,19,3,7,10,32,26,50,2,2,6,2,6,17,6,57,12,31,9,20,1,28,13,1,56,8,4,29,12,4,8,5,2,2,13,4,75,7,64,14,11,3,5,7,2,8,3,114,0,13,10,10,6,3,25,56,20,204,7,13,8,3,0,2,9,2,14,6,15,14,6,1,8,13,3,2,33,24,11,8,8,2,13,3,14,0,3,76,5,19,0,0,2,2,30,4,5,5,7,29,6,3,4,14,14,212,14,1,2,2,30,8,37,8,17,6,18,45,8,2,5,4,1,5,0,75,3,133,135,3,0,6,23,7,1,6,10,0,7,35,9,2,0,0,1,84,47,4,0,4,6,0,6,6,2,59,1,1,30,0,11,1,4,0,0,12,4,2,7,5,12,12,17,30,10,18,32,5,8,1,6,4,2,3,248,3,9,15,3,1,6,12,40,14,2,44,18,2
4,5,2,21,11,4,14,67,19,25,6,6,3,9,14,91,0,97,55,143,0,5,3,22,14,2,41,43,1,29,0,1,20,2,2,3,2,22,139,12,244,36,13,1,3,22,44,0,1,181,5,59,4,35,127,7,22,83,24,54,13,10,12,0,3,9,17,6,16,25,39,3,39,0,13,20,35,1,3,158,18,6,39,3,78,14,43,1,2,65,2,19,3,14,7,0,14,27,18,9,31,41,7,4,6,21,13,299,11,4,13,4,9,20,31,13,23,0,11,269,5,4,3,5,16,12,7,78,18,118,12,26,23,27,19,12,6,11,7,11,2,2,17,6,0,1,5,150,27,1,20,5,10,11,27,4,10,49,50,1,23,15,20,11,10,0,1,33,74,7,62,2,65,29,17,13,129,31,2,23,12,2,3,0,0,6,144,38,3,77,23,11,2,3,438,2,11,42,118,5
2,4,1,0,1,11,3,26,6,4,1,5,0,9,13,52,9,8,34,17,12,18,1,4,1,1,12,4,1,7,3,0,18,0,1,3,6,3,13,9,12,7,0,1,8,21,11,7,1,9,1,14,20,7,42,1,27,12,2,212,6,1,5,1,0,2,3,2,1,3,15,9,8,2,2,1,5,6,19,34,1,4,12,0,29,3,19,0,9,7,6,24,2,1,2,2,1,6,1,0,34,37,6,5,5,13,21,216,0,0,1,3,27,18,6,1,13,6,3,73,1,8,4,7,3,4,2,99,10,22,60,5,7,14,1,11,1,10,2,0,12,19,7,2,1,2,0,11,7,14,2,8,12,1,27,1,0,15,7,0,7,3,1,7,7,0,2,14,5,9,6,4,13,5,1,48,19,1,15,4,9,5,5,1,15,6,20,16,3,27,5,11,5,14,71,9,0,59,48,3
7,6,8,11,3,4,15,88,32,34,10,10,9,6,5,97,4,88,100,48,5,14,3,41,12,2,36,26,0,16,7,3,26,3,0,2,3,19,87,4,111,38,10,2,10,13,24,6,2,106,8,41,18,43,89,5,31,141,27,100,4,16,17,2,0,7,2,8,14,18,53,5,5,1,5,18,17,1,12,81,6,7,24,2,22,7,5,1,7,41,10,44,6,10,3,1,37,9,11,5,9,81,8,6,3,13,12,478,13,0,11,7,16,6,44,8,11,1,12,362,8,3,4,17,4,13,4,157,19,52,41,8,3,24,15,19,2,40,7,5,10,11,2,5,0,1,5,156,38,5,3,8,17,5,15,2,13,96,29,0,35,15,24,8,18,1,3,23,22,1,26,1,15,20,19,14,81,19,11,12,35,10,5,4,4,1,326,35,5,84,28,8,7,5,160,8,10,37,205,1
1,0,0,8,7,11,2,9,15,4,3,0,1,1,11,23,3,23,23,19,6,35,6,4,3,2,10,2,4,13,6,0,20,3,0,0,18,3,29,2,21,5,4,1,2,18,9,9,1,65,2,3,29,6,7,1,20,21,5,114,7,5,1,1,1,0,7,0,4,3,6,6,10,1,4,2,2,4,18,16,12,1,0,4,5,3,17,0,0,14,1,5,0,2,3,3,6,1,5,6,32,23,2,2,4,14,21,178,5,0,0,2,26,21,10,2,11,4,11,56,0,10,8,3,1,2,1,34,2,31,62,13,10,4,9,12,7,3,5,0,8,26,10,4,0,0,2,23,6,7,2,3,3,0,25,2,0,19,2,2,11,2,7,3,3,0,5,10,7,7,5,5,32,1,5,18,7,9,15,5,3,2,7,3,8,9,92,2,4,11,8,6,1,17,29,4,2,54,27,5
